artist,Gender ,Source 
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Iyanya,Male,https://www.google.com/search?q=iyanya&biw=1440&bih=720&sxsrf=AOaemvKgqqT1kGt3qOaPPFr5d1-gwKbyag%3A1638267670055&ei=FvulYdTvAqXD8gKhs4mICg&ved=0ahUKEwjU0pTU7r_0AhWloVwKHaFZAqEQ4dUDCA8&uact=5&oq=iyanya&gs_lcp=Cgdnd3Mtd2l6EAMyBAguEEMyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6CwgAEIAEELEDEIMBOg4ILhCABBCxAxDHARCjAjoICC4QsQMQgwE6CAguEIAEELEDOggIABCxAxCDAToKCC4QgAQQhwIQFDoHCC4QsQMQQ0oECEEYAFDIB1ikE2CyFmgDcAJ4AIABa4gB4gOSAQM1LjGYAQCgAQHIAQ7AAQE&sclient=gws-wiz
J. Martins,Male,https://www.google.com/search?q=j.martins&sxsrf=AOaemvKIpmwG6ZPAhR7JfaFhJ1qWTPtXig%3A1638346432486&ei=wC6nYbSWHcWQ8gKRsrfIDg&ved=0ahUKEwi09oGJlML0AhVFiFwKHRHZDekQ4dUDCA4&uact=5&oq=j.martins&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcILhCwAxBDOgoILhDIAxCwAxBDOgUILhCRAjoRCC4QgAQQsQMQgwEQxwEQowI6DgguEIAEELEDEMcBENEDOgsIABCABBCxAxCDAToICC4QsQMQgwE6CwguEMcBEK8BEJECOgsILhCABBDHARDRAzoLCC4QgAQQxwEQrwFKBAhBGABQuxBYmxtgwRxoBXACeACAAb8CiAHjCZIBBzMuNC4wLjGYAQCgAQHIAQ_AAQE&sclient=gws-wiz
J. Martins,Male,https://www.google.com/search?q=j.martins&sxsrf=AOaemvKIpmwG6ZPAhR7JfaFhJ1qWTPtXig%3A1638346432486&ei=wC6nYbSWHcWQ8gKRsrfIDg&ved=0ahUKEwi09oGJlML0AhVFiFwKHRHZDekQ4dUDCA4&uact=5&oq=j.martins&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcILhCwAxBDOgoILhDIAxCwAxBDOgUILhCRAjoRCC4QgAQQsQMQgwEQxwEQowI6DgguEIAEELEDEMcBENEDOgsIABCABBCxAxCDAToICC4QsQMQgwE6CwguEMcBEK8BEJECOgsILhCABBDHARDRAzoLCC4QgAQQxwEQrwFKBAhBGABQuxBYmxtgwRxoBXACeACAAb8CiAHjCZIBBzMuNC4wLjGYAQCgAQHIAQ_AAQE&sclient=gws-wiz
J. Martins,Male,https://www.google.com/search?q=j.martins&sxsrf=AOaemvKIpmwG6ZPAhR7JfaFhJ1qWTPtXig%3A1638346432486&ei=wC6nYbSWHcWQ8gKRsrfIDg&ved=0ahUKEwi09oGJlML0AhVFiFwKHRHZDekQ4dUDCA4&uact=5&oq=j.martins&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUIABCABDIFCC4QgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcILhCwAxBDOgoILhDIAxCwAxBDOgUILhCRAjoRCC4QgAQQsQMQgwEQxwEQowI6DgguEIAEELEDEMcBENEDOgsIABCABBCxAxCDAToICC4QsQMQgwE6CwguEMcBEK8BEJECOgsILhCABBDHARDRAzoLCC4QgAQQxwEQrwFKBAhBGABQuxBYmxtgwRxoBXACeACAAb8CiAHjCZIBBzMuNC4wLjGYAQCgAQHIAQ_AAQE&sclient=gws-wiz
Jilex,Male,https://www.google.com/search?q=Ycee&sxsrf=AOaemvI7ap6y62cErRvRRn_5P5GXOBd_4Q%3A1638269929846&ei=6QOmYdyQM82U8gL48L2gAw&ved=0ahUKEwicqduJ97_0AhVNilwKHXh4DzQQ4dUDCA8&uact=5&oq=Ycee&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUILhCABDIFCAAQgAQyBQgAEIAEMgUILhCABDIFCC4QgAQyBQgAEIAEMgUIABCABDIFCC4QgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOgQIIxAnOgsIABCxAxCDARCRAjoRCC4QgAQQsQMQgwEQxwEQ0QM6CAgAEIAEELEDOggILhCxAxCDAToICC4QgAQQsQM6DgguEIAEELEDEMcBENEDOgsILhCABBCxAxCDAToLCC4QgAQQxwEQrwE6CwgAEIAEELEDEIMBSgQIQRgAUMwGWNwNYO4OaANwAngAgAF8iAG-A5IBAzEuM5gBAKABAcgBBMABAQ&sclient=gws-wiz
Jilex Anderson,Male,https://www.google.com/search?q=Jilex+Anderson&sxsrf=AOaemvJ-B9w33dXN-bEeMKACY_TxXtU-lw%3A1638269910076&ei=1gOmYcb8A7Gg8gKn27jgDQ&ved=0ahUKEwjGv6SA97_0AhUxkFwKHactDtwQ4dUDCA8&uact=5&oq=Jilex+Anderson&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjoHCAAQRxCwAzoHCAAQsAMQQzoKCC4QyAMQsAMQQzoECCMQJzoECC4QQzoECAAQQzoRCC4QgAQQsQMQgwEQxwEQowI6DgguEIAEELEDEMcBENEDOgUILhCRAjoHCC4QsQMQQzoICC4QgAQQsQM6CAguELEDEIMBOggILhCxAxCRAjoKCC4QsQMQgwEQQzoICAAQgAQQsQM6BwguEIAEEApKBAhBGABQpAZY7R9griFoA3ACeACAAYABiAHjCpIBAzkuNZgBAKABAcgBD8ABAQ&sclient=gws-wiz
Joeboy,Male,https://www.google.com/search?q=joeboy&oq=joeboy&aqs=chrome..69i57j46i433i512j46i512j0i512j46i512j0i512j46i512j0i512j46i512l2.1171j0j9&sourceid=chrome&ie=UTF-8
Joeboy,Male,https://www.google.com/search?q=joeboy&oq=joeboy&aqs=chrome..69i57j46i433i512j46i512j0i512j46i512j0i512j46i512j0i512j46i512l2.1171j0j9&sourceid=chrome&ie=UTF-8
Johnny Drille,Male,https://www.google.com/search?q=Johnny+Drille&sxsrf=AOaemvIDFSVJDz_0QPKZN3FOhh8pqZiEzw%3A1638269891242&ei=wwOmYf6gDtL1gQaZ7IjoBA&ved=0ahUKEwi-jqf39r_0AhXSesAKHRk2Ak0Q4dUDCA8&uact=5&oq=Johnny+Drille&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUIABCABDIFCC4QgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOhEILhCABBCxAxCDARDHARCjAjoOCC4QgAQQsQMQxwEQ0QM6CAguELEDEIMBOgUILhCRAjoLCC4QgAQQsQMQgwE6CAguEIAEELEDOggIABCABBCxA0oECEEYAFDYB1jPImD-JGgCcAJ4AIABggKIAc8LkgEFNS43LjGYAQCgAQHIAQ_AAQE&sclient=gws-wiz
Johnny Drille,Male,https://www.google.com/search?q=Johnny+Drille&sxsrf=AOaemvIDFSVJDz_0QPKZN3FOhh8pqZiEzw%3A1638269891242&ei=wwOmYf6gDtL1gQaZ7IjoBA&ved=0ahUKEwi-jqf39r_0AhXSesAKHRk2Ak0Q4dUDCA8&uact=5&oq=Johnny+Drille&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUIABCABDIFCC4QgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOhEILhCABBCxAxCDARDHARCjAjoOCC4QgAQQsQMQxwEQ0QM6CAguELEDEIMBOgUILhCRAjoLCC4QgAQQsQMQgwE6CAguEIAEELEDOggIABCABBCxA0oECEEYAFDYB1jPImD-JGgCcAJ4AIABggKIAc8LkgEFNS43LjGYAQCgAQHIAQ_AAQE&sclient=gws-wiz
Juls,Male,https://www.google.com/search?q=juls&biw=1440&bih=720&sxsrf=AOaemvLTxzUuOkPQw0hPdM_nSXh0wpvVwg%3A1638267727457&ei=T_ulYbymG9OW8gL2wLHIDA&ved=0ahUKEwj8icTv7r_0AhVTi1wKHXZgDMkQ4dUDCA8&uact=5&oq=juls&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyCAguEIAEELEDMgUIABCABDIFCC4QgAQyCwguEIAEEMcBEK8BMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCC4QgAQ6BwgAEEcQsAM6BwgAELADEEM6CgguEMgDELADEEM6BAguEEM6EQguEIAEELEDEIMBEMcBEKMCOg4ILhCABBCxAxDHARDRAzoLCAAQgAQQsQMQgwE6CAguELEDEIMBOgUILhCRAjoECAAQQzoLCC4QgAQQsQMQgwE6CAgAELEDEIMBSgQIQRgAUMMIWMEMYIUOaANwAngAgAFliAHxApIBAzMuMZgBAKABAcgBD8ABAQ&sclient=gws-wiz
Juls,Male,https://www.google.com/search?q=juls&biw=1440&bih=720&sxsrf=AOaemvLTxzUuOkPQw0hPdM_nSXh0wpvVwg%3A1638267727457&ei=T_ulYbymG9OW8gL2wLHIDA&ved=0ahUKEwj8icTv7r_0AhVTi1wKHXZgDMkQ4dUDCA8&uact=5&oq=juls&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyCAguEIAEELEDMgUIABCABDIFCC4QgAQyCwguEIAEEMcBEK8BMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCC4QgAQ6BwgAEEcQsAM6BwgAELADEEM6CgguEMgDELADEEM6BAguEEM6EQguEIAEELEDEIMBEMcBEKMCOg4ILhCABBCxAxDHARDRAzoLCAAQgAQQsQMQgwE6CAguELEDEIMBOgUILhCRAjoECAAQQzoLCC4QgAQQsQMQgwE6CAgAELEDEIMBSgQIQRgAUMMIWMEMYIUOaANwAngAgAFliAHxApIBAzMuMZgBAKABAcgBD8ABAQ&sclient=gws-wiz
Juls,Male,https://www.google.com/search?q=juls&biw=1440&bih=720&sxsrf=AOaemvLTxzUuOkPQw0hPdM_nSXh0wpvVwg%3A1638267727457&ei=T_ulYbymG9OW8gL2wLHIDA&ved=0ahUKEwj8icTv7r_0AhVTi1wKHXZgDMkQ4dUDCA8&uact=5&oq=juls&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyCAguEIAEELEDMgUIABCABDIFCC4QgAQyCwguEIAEEMcBEK8BMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCC4QgAQ6BwgAEEcQsAM6BwgAELADEEM6CgguEMgDELADEEM6BAguEEM6EQguEIAEELEDEIMBEMcBEKMCOg4ILhCABBCxAxDHARDRAzoLCAAQgAQQsQMQgwE6CAguELEDEIMBOgUILhCRAjoECAAQQzoLCC4QgAQQsQMQgwE6CAgAELEDEIMBSgQIQRgAUMMIWMEMYIUOaANwAngAgAFliAHxApIBAzMuMZgBAKABAcgBD8ABAQ&sclient=gws-wiz
Julz,Male,https://www.google.com/search?q=juls&biw=1440&bih=720&sxsrf=AOaemvLTxzUuOkPQw0hPdM_nSXh0wpvVwg%3A1638267727457&ei=T_ulYbymG9OW8gL2wLHIDA&ved=0ahUKEwj8icTv7r_0AhVTi1wKHXZgDMkQ4dUDCA8&uact=5&oq=juls&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyCAguEIAEELEDMgUIABCABDIFCC4QgAQyCwguEIAEEMcBEK8BMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCC4QgAQ6BwgAEEcQsAM6BwgAELADEEM6CgguEMgDELADEEM6BAguEEM6EQguEIAEELEDEIMBEMcBEKMCOg4ILhCABBCxAxDHARDRAzoLCAAQgAQQsQMQgwE6CAguELEDEIMBOgUILhCRAjoECAAQQzoLCC4QgAQQsQMQgwE6CAgAELEDEIMBSgQIQRgAUMMIWMEMYIUOaANwAngAgAFliAHxApIBAzMuMZgBAKABAcgBD8ABAQ&sclient=gws-wiz
K9,Male,https://www.google.com/search?q=k9+nigerian+artist&sxsrf=AOaemvJz_HNne-cxjR0r7lXN8KPyTuEtfQ%3A1638269028270&ei=ZACmYZbuD5aChbIP0auk8A0&ved=0ahUKEwiWsOfb87_0AhUWQUEAHdEVCd4Q4dUDCA8&uact=5&oq=k9+nigerian+artist&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BwgAEEcQsAM6BAgjECc6BQguEJECOggILhCABBCxAzoOCC4QgAQQsQMQxwEQowI6CAguELEDEIMBOggIABCABBCxAzoRCC4QgAQQsQMQgwEQxwEQ0QM6BwgAELEDEEM6CwguEIAEEMcBEK8BOgUIABCABDoFCC4QgAQ6CwgAEIAEELEDEMkDOgUIABCSA0oECEEYAFDEBljUJWDkJmgDcAJ4AIABgwGIAeANkgEEMTIuNpgBAKABAcgBCMABAQ&sclient=gws-wiz
Kas,Male,https://www.google.com/search?q=kas+nigerian+artist&sxsrf=AOaemvIB9PKj_7pz2jFzwWx3EoVV45V-ww%3A1638269206883&ei=FgGmYbWYNY6Kxc8PmPOImAs&ved=0ahUKEwi1-_yw9L_0AhUORfEDHZg5ArMQ4dUDCA8&uact=5&oq=kas+nigerian+artist&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEBYQHjIGCAAQFhAeMgYIABAWEB46DQguEMcBEK8BELADECc6BwgAEEcQsAM6CgguEMgDELADEEM6EAguEMcBENEDEMgDELADEEM6BAgAEEM6BAguEEM6CwgAEIAEELEDEIMBOhAILhCABBCHAhDHARCvARAUOgUIABCABDoFCC4QgAQ6CwguEIAEEMcBEK8BOgUIABCRAjoICAAQgAQQyQM6BwgAEIAEEAo6CAgAEBYQChAeOgQIABANOgYIABANEB46CAgAEA0QChAeOggIABAIEA0QHkoECEEYAFDEAljzJWC3J2gDcAJ4AIABjQGIAeQNkgEEMTAuOJgBAKABAcgBD8ABAQ&sclient=gws-wiz
Kayswitch,Male,https://www.google.com/search?q=kayswitch&sxsrf=AOaemvL6cR_RYtbX1KxLvWrylY6pmr-oqg%3A1638268379031&ei=2_2lYYeqAe-Ixc8P5LGxiAI&ved=0ahUKEwjHg52m8b_0AhVvRPEDHeRYDCEQ4dUDCA8&uact=5&oq=kayswitch&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUILhCABDIFCC4QkQIyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEMgUIABCABDIFCAAQgAQyBQguEIAEOgcIABBHELADOgQIIxAnOggILhCABBCxAzoOCC4QgAQQsQMQxwEQowI6CAguELEDEIMBOggIABCABBCxAzoRCC4QgAQQsQMQgwEQxwEQ0QM6BAguEEM6DgguEIAEELEDEMcBENEDOgcILhCxAxBDOgsILhCABBCxAxCDAToHCAAQsQMQQzoLCAAQgAQQsQMQgwE6BwgAELEDEAo6BwgAEIAEEAo6BAgAEApKBAhBGABQ5wZYsxRg-BVoA3ACeACAAYIBiAHpBpIBAzUuNJgBAKABAcgBCMABAQ&sclient=gws-wiz
KCee,Male,https://www.google.com/search?q=Kcee+&sxsrf=AOaemvJvYzH3Q1eGACXA2Q7VTFbWTouxMg%3A1638269526219&ei=VgKmYcboDJPWgQb67oiIBg&ved=0ahUKEwjG65_J9b_0AhUTa8AKHXo3AmEQ4dUDCA8&uact=5&oq=Kcee+&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgcILhCxAxBDOgsILhCABBCxAxCDAToECAAQQzoICC4QgAQQsQM6DgguEIAEELEDEMcBEKMCOggIABCABBCxAzoLCAAQgAQQsQMQgwFKBAhBGABQ6whYqQ9grhFoBHACeACAAXiIAdADkgEDNC4xmAEAoAEByAEOwAEB&sclient=gws-wiz
KCee,Male,https://www.google.com/search?q=Kcee+&sxsrf=AOaemvJvYzH3Q1eGACXA2Q7VTFbWTouxMg%3A1638269526219&ei=VgKmYcboDJPWgQb67oiIBg&ved=0ahUKEwjG65_J9b_0AhUTa8AKHXo3AmEQ4dUDCA8&uact=5&oq=Kcee+&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgcILhCxAxBDOgsILhCABBCxAxCDAToECAAQQzoICC4QgAQQsQM6DgguEIAEELEDEMcBEKMCOggIABCABBCxAzoLCAAQgAQQsQMQgwFKBAhBGABQ6whYqQ9grhFoBHACeACAAXiIAdADkgEDNC4xmAEAoAEByAEOwAEB&sclient=gws-wiz
KCee,Male,https://www.google.com/search?q=Kcee+&sxsrf=AOaemvJvYzH3Q1eGACXA2Q7VTFbWTouxMg%3A1638269526219&ei=VgKmYcboDJPWgQb67oiIBg&ved=0ahUKEwjG65_J9b_0AhUTa8AKHXo3AmEQ4dUDCA8&uact=5&oq=Kcee+&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUILhCABDIFCC4QgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgcILhCxAxBDOgsILhCABBCxAxCDAToECAAQQzoICC4QgAQQsQM6DgguEIAEELEDEMcBEKMCOggIABCABBCxAzoLCAAQgAQQsQMQgwFKBAhBGABQ6whYqQ9grhFoBHACeACAAXiIAdADkgEDNC4xmAEAoAEByAEOwAEB&sclient=gws-wiz
